"AUT","BEL","CAN","CHE","DEU","DNK","ESP","FIN","FRA","GBR","GRC","HUN","ISR","ITA","JPN","KOR","LUX","MEX","NLD","NOR","PRT","SWE","USA"
70.9226172315624,70.6463844806019,52.4055868034328,90.6434798361079,77.2576863236277,69.0119723324121,64.2218048837075,74.9437816427506,76.5246571826702,70.8193562187337,54.3590856817015,20.8401378033341,32.870106112187,63.9693998514744,82.0887404647536,37.1470163577492,68.5379476733777,12.9859377096254,66.4334443804842,51.8174143088336,59.6138336441475,83.4482712373378,64.7810029333391
70.2310591216313,70.6382701995437,52.3855289323852,90.6556702641121,77.300661412808,68.9182877531887,64.5322308396122,75.030995118948,76.9544448271618,70.9773687576787,53.7777921509744,21.353849032569,33.0728755665594,64.4496908311841,82.060640731663,36.1071069967194,68.8054657678854,12.9255368294436,66.7890257409115,50.5969278743519,59.3788125731649,83.9200461772841,64.9317530140257
70.1071481973691,70.6360384844312,52.147825870376,90.4855075161664,77.246577612061,69.095191701547,64.1838329807181,75.1387969270211,76.993056154655,71.1853812588458,54.3053225569282,21.6087367847169,33.2374105559045,64.806452289172,81.8296009563451,35.2348440270048,68.905336866234,11.2974892289473,66.7504900534154,50.0235012562263,59.5820264997527,84.2065271289847,65.0501501804305
70.2891314662013,70.804478098282,54.4295265817893,90.6522550421576,77.638520845339,69.4519803303271,64.1460134860291,75.3635336295059,77.3141315438141,71.3613061831484,55.0591414796524,22.0865522594216,33.8173296978801,65.1617958974442,81.8983174082217,35.6763660246728,69.1829836200981,8.4580148880894,67.0917813176891,48.4804834169502,59.8301283349202,84.3205991802807,65.3108696512421
70.215232308498,70.8317413355965,55.3112254693648,90.7366495426684,77.5922285433825,69.6558277061069,64.3993705833343,75.4117997828685,77.211677430508,71.5078193461057,55.3276665124155,22.6820147888983,34.0707780073493,65.2406689775303,81.9317394865955,36.100240540188,69.4135716365017,8.75089365103319,67.191896585298,48.1198156961128,59.9929360874884,84.205259733736,65.4510009293775
71.0858188008893,70.9293939899214,54.4237951046425,91.2477958126372,78.2702403144304,69.8916259713262,65.8816211157502,76.2418234080315,77.6754111211462,72.031000261629,56.6780816302126,22.969343475503,35.1876137180451,65.5775687117216,82.0198182828894,35.9844142929261,70.5394195309274,8.97784933474415,67.6752159824988,50.0759461515063,61.2336937613554,85.1677822375591,65.6796880809262
71.3342531432099,71.1027051064939,54.3802965206984,91.8239780080274,78.4042969409577,69.4830518846039,66.1893887593697,76.3591671133981,77.7604877598005,72.3756700486622,57.3254048421269,23.5427399901417,35.3086973510196,66.0479229581538,82.1464770256081,36.4576600844007,69.6474827186669,8.93458480103568,67.7250067093964,51.1560717121492,61.8546195056468,85.1904632450175,65.9145248719694
71.2621974220461,71.1979088468181,53.5815979298065,92.0183623081852,78.3650755347748,69.619215334138,66.1683957062446,76.2120325967755,77.6969880576454,72.5424813194927,57.1167937317,24.4461724681243,35.0823665789815,66.3767106934417,81.7606405571792,37.0686515850403,69.7733122215578,10.3845026642254,67.4594025356429,51.7668846163548,61.1772841336102,85.2134289830967,66.0877241121124
71.3224945769889,71.446053758555,52.9711348572011,91.9274521387745,78.5376189333862,69.7730261248514,65.9121083391663,76.2031334661814,77.7540766719706,73.109292864977,57.1493598551344,24.9172521374318,35.2266233311781,66.5760866677807,81.6453922714993,36.6943488504192,69.7579653560684,14.9373606089238,67.4379165644607,52.2453440767915,61.299948781005,85.5511007810096,66.2020998758762
71.0421642477181,71.3194049986809,52.9047153581818,91.7129543038391,78.4415373515632,70.0195934234494,66.0504761844182,76.4058334374666,77.7257432801806,73.1100432673769,57.1401384217305,25.5529878820171,35.476519866071,66.9565185750337,81.0219843776488,37.2375768506344,69.8239162656781,17.8674314547307,67.3722283746836,53.5015827329809,61.4522836816591,85.5138768351629,66.3535321980424
